event_id,category_id,user_id,user_name,user_past_event,review_id,rating,date,text
117,1,130,Andi Putri,"2, 3",11751130,5,5/7/2022,"sesuai dengan foto, bersih, nyaman"
1648,6,83,Sinta Nurhayati,"5, 5",16485683,5,5/5/2022,"tempatnya bagus, lebih bnyak permainannya sekarang. cuma yaaa pasti antri bgt 😂"
3162,1,160,Hadi Hadiwijaya,"2, 4",316251160,5,8/14/2023,"2018 udah pernah ke sini saat baru dua anak, sekarang empat anak masih terasa seru ke Sea World. Paling seneng di terowongan yg lantainya eskalator."
1111,1,176,Ani Hartono,"2, 3",111151176,5,4/25/2023,Sangat puas
1333,3,32,Ani Setiawan,"6, 3",13335332,5,11/29/2022,Nyaman sekali dan seru. Protokol kesehatan oke
1641,6,171,Andi Santoso,"4, 3",164156171,5,9/16/2022,suasananya sangat bagus untuk edukasi anak
1423,4,179,Andi Susanto,"1, 6",142354179,5,7/15/2022,"Bagus, cuma kurang luas aja seaworldnya"
3165,1,175,Siti Septiani,"2, 5",316551175,5,6/28/2022,anak-anak happy... juga bertambahnya pengetahuan beraneka ragam ikan
1640,6,159,Rudi Santoso,"5, 1",164056159,5,5/27/2022,"Semua masih sama seperti dulu, menyenangkan dan nyaman karena masih menjalankan protokol kesehatan dengan ketat dan tertib"
119,1,69,Citra Rahayu,"5, 5",1194169,4,6/14/2022,Begitu sampai parkiran kita didrop ke pembelian tiket pake shuttle gratis... beli tiket bisa langsung beli voucher untuk shuttle kalo ga mau capek masuk ke dalam... kalo banyak yg blg masuknya jauh banget... menurutku ga jauh-jauh banget. cocok untuk jalan-jalan... free minum di jendela bali... ada tontonan sdh include tiket. tempat bersih ada mushola pake ac... hanya petunjuk arah aja yg agak kurang... jd kita mesti banyak tanya ke staf
3454,4,73,Hadi Santoso,"6, 3",34544473,4,9/28/2023,Seruh sih cuma tempat tunggu antriannya lebih bagus kalo dikasih kanopi biar engga panas
3162,1,164,Bambang Purnama,"2, 3",316241164,4,6/19/2023,"e card tidak otomatis masuk di account ancol, jd saat mau registrasi harus cari2 e card di email, agak repot sih, tapi harga memang lebih murah."
3168,1,56,Desi Putri,"1, 3",31684156,4,1/19/2023,Recomended! semuanya sesuai dengan deskripsi yang tertera
1416,4,55,Joko Sari,"6, 6",14164455,4,1/3/2023,"Dufan masih tetap menyenangkan. Bawa anak2 dan balita seru, dewasa jg bisa enjoy. hanya antri saja yg panjang2. perawatan permainan jg mudah2an bisa ditingkatkan. serem jg kalo main wahana yg udah bunyi2😁"
1638,6,15,Arif Kurniawan,"3, 1",16384615,4,5/9/2022,banyak wahana yang masih tutup. perlu tambah wahana baru. tempat makan sedikit. angkat jempol buat pengaturan antrian yang sangat rapi dan teratur mulai dari sebelum masuk. kebersihan juga sangat baik
1519,5,47,Fandi Kurniawan,"5, 6",15193547,3,7/11/2022,"tempatnya bagus banget, karyanya juga luar biasa. pelayanan oke. cuma yg disayangkan petunjuk arah masih kurang dan untuk pengguna buggy untuk turun dr patung besar gak sampai di pintu masuk awal. hanya di pertengahan."
1529,5,9,Dina Pratama,"2, 3",1529359,3,6/12/2022,"Proses beli tiket dan penukaran tiket gampang sekali dan nyaman. Tetapi untuk kebersihan sejak dipegang Pemda kok sangat jelek yaa, kotor sekali. Dan WCnya ada beberapa yang sudah diflush, tidak ada petugas bersih-bersih yang terlihat juga. Semoga segera diperbaiki ya itu. Sayang sekali"
113,1,125,Fandi Hidayat,"5, 2",11331125,3,9/5/2022,"Tambah wahana lagi, senang bersama keluarga"
1417,4,126,Agus Santoso,"3, 6",141734126,3,8/4/2023,ketika proses loading harga berubah naik naik hingga 2 kali
3455,4,120,Dewi Septiani,"5, 3",345534120,3,7/6/2023,"kenapa saya beri rating 3,pertama saya memiliki kesalaha transfer tiket dengan kode tiga angka di belakanah, tapi saya sudah transfer ke rekening PT, yg kedua saya telat konfirmasi bukti pembayaran dan saya sudah lapor ke email admin travelola, akan tetapi laporan saya lama di proses, padahal tiket keberangkatan saya tanggal 8 Juli yg di mana 3 hari lagi saya brangkat tapi saya belom mendapatkan tiket, uang saya sudah masuk ke rekening traveloka, semoga pesan ini di baca 🙏"
113,1,55,Joko Sari,"6, 6",1132155,2,5/8/2022,"terlalu penuh ketika libur hari raya, koleksi ikan berkurang dari sebelumnya, tidak ada pertunjukan edukasi untuk anak-anak yg menyenangkan"
3659,6,30,Fajar Kurniawan,"5, 3",36592630,2,12/24/2022,Tiket piala AFF gak ada ya ?
1422,4,158,Maya Wijaya,"3, 4",142224158,2,9/28/2022,Tiba tiba keluar sendiri
1637,6,176,Ani Hartono,"2, 3",163726176,2,4/24/2022,Warga baru😁😁masih belajar
1212,2,197,Dian Sari,"6, 3",121222197,2,3/21/2022,"Wz,"
1636,6,134,Maya Septiani,"2, 4",163626134,2,11/20/2023,harga minyak dunia sudah turun tapi kenapa harga tiket pesawatnya masih mahal min ? dak jelas
1421,4,181,Andi Hadiwijaya,"3, 2",142124181,2,11/18/2023,"pembayaran transfer mandirinya masih ribet, kenapa gapake e commerce gitu"
118,1,74,Arif Purnama,"3, 2",1182174,2,11/11/2023,"Lama sekali untuk proses refund, katanya 3 hari lalu 5 hari sekrang 90 hari. Sekelas traveloka untuk mengembalikan uang 300k saja lama sekali. Payah"
1636,6,198,Siti Nugroho,"5, 2",163626198,2,9/19/2023,Paylater tdk bisa di gunakan
1645,6,34,Bambang Putri,"3, 5",16452634,2,6/9/2023,Tailah..
3454,4,107,Citra Rahayu,"1, 5",345424107,2,6/8/2023,Traveloka akhir² ini susah banget loginnya. Knp ya?? Beda dng aplikasi tiket pesawat yg lain.
3162,1,30,Fajar Kurniawan,"5, 3",31621130,1,10/5/2023,"Traveloka kenapa eror?? Cek in online yang harusnya sudah buka malah tidak bisa diakses.. Mau cek harga tiket saja tidak keluar listnya malah penerbangan tidak tersedia,padahal jaringan saya oke. Mohon segera diperbaiki."
1553,5,119,Budi Rahayu,"1, 2",155315119,1,10/20/2023,Sy dowload pake Facebook tp skrg sy sdh pake Facebook itu dan no yg terdaftar jg sdh nda terpakai sy sdh infokan lewat cs traveloka tp nda ada solusinya
1418,4,168,Lina Kurniawan,"2, 2",141814168,1,10/26/2023,"Aplikasi lemot,susah d buka nya, uninstall dulu.lama juga utk uninstall nya,huft"
1650,6,2,Dian Putri,"1, 6",1650162,1,8/6/2023,Tidak rekomen dan pembayaran sudah berhasil tapi etiket tidak keluar.
1526,5,112,Ani Hadiwijaya,"3, 5",152615112,1,5/18/2023,"Aplikasinya menipu nih, list harganya emang murah-murah. Tapi pas mau melakukan pembayaran selalu gagal. Tadinya kukira masalah sinyal Wifi/Data, ternyata aplikasinya yang bermasalah."
113,1,71,Hadi Putri,"3, 3",1131171,1,5/10/2023,Lama banget mencet bus&travel nya kalau bisa di perbaiki agar tidak stuck saat memasukan tujuan
3170,1,39,Desi Utami,"3, 1",31701139,1,4/21/2023,"Menyesal saya memesan tiket disini. Pembayaran sudah di verifikasi namun status tiket sedang di proses, saya lapor cs nya, saya diminta menunggu hingga 1 jam. Nomor orderan nya ghoib setelah 1 jam menunggu. Dasar tidak jelas. Tiket sudah batal, yang beratnya dana yang digunakan bakalan menunggu 5-7 hari kedepan, apalagi besok lebaran. Oalahh !!!!! Menyesal nya menggunakan aplikasi ini. 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎"
1313,3,160,Hadi Hadiwijaya,"2, 4",131353160,5,7/7/2022,Akhirnya bisa main ke Dufan lagi… Thank you traveloka untuk promonya!
3165,1,8,Bambang Kurniawan,"2, 1",3165518,5,6/23/2022,"seru bangettt, nagih pokonyaaa"
1638,6,26,Citra Sari,"5, 1",16385626,5,5/28/2022,hemat banget dengan pembelian di traveloka apalagi pas nyampe kita langsung masuk ke dalam ngurus ke bagian informasi tiketnya jadi bisa berlaku setahun. buat yang tinggal dekat atau sering ke dufan cocok banget ini beli disini...🥰
1648,6,99,Maya Nugroho,"6, 1",16485699,5,5/23/2022,lebih murah dan mudah redeem vouchernya 👍👍
117,1,41,Wahyu Susanto,"5, 4",1175141,5,5/14/2022,semua senang dan selalu prokes
1553,5,72,Wahyu Kurniawan,"5, 3",15535572,5,11/19/2023,"bisa beli di hari H, jd kl pgn liburan dadakan jg ttp bisa hemat... ga ribet dan prosesnya jg cepet.."
1646,6,80,Sinta Susanto,"5, 2",16465680,5,9/29/2023,sangat menyenangkan . untuk kebersihan dan toiletnya bersih ...
122,2,36,Arif Susanto,"3, 5",1225236,5,6/16/2023,Pengalaman yg sangan seru ditambah akses lebih mudah dengan pembelian tiket via traveloka Terimakasih traveloka traveling jauh lebih menyenangkan 🥳🥳🥳
1423,4,3,Fandi Wijaya,"6, 1",1423543,5,5/24/2023,menyenangkan
1420,4,135,Sinta Hermawan,"1, 5",142054135,5,4/29/2023,anak2 happy
114,1,119,Budi Rahayu,"1, 2",11451119,5,10/10/2022,Pokoknya TOP ngajakin main ke sini sama bocil...
1641,6,173,Fajar Putri,"2, 6",164156173,5,10/1/2022,"Sangat bagus dan memuaskan, good"
1643,6,132,Joko Hartono,"1, 3",164356132,5,8/15/2022,pas untuk hiburan anak-anak sambil belajar pengetahuan buat anak-anak mengenal dunia laut...
1637,6,40,Joko Sari,"5, 6",16375640,5,6/26/2022,"tempatnya bersih, protokol kesehatan masih dijalankan, yg pasti anak-anak happy berlibur bisa melihat ikan-ikan..."
1114,1,38,Maya Utami,"2, 1",11145138,5,5/23/2022,"antrian cepat, petunjuk mudah dan jelas, sangat membantu👍🏻"
3162,1,35,Maya Nugroho,"6, 2",31624135,4,6/28/2023,kesana hari Kamis. tapi bnyak yg gak buka. jd cuma naik beberapa wahana saja kecewa
1215,2,69,Citra Rahayu,"5, 5",12154269,4,5/11/2023,"Baru pertama kali ke dufan, jadi baru tau kalau antriannya maasyaAllah ramee banget. So far asik sih, banyak wahana menarik dan tempatnya juga bagus."
1335,3,56,Desi Putri,"1, 3",13354356,4,8/10/2022,Pengalaman pertama ke seaworld sgt menarik walaupun aquariumnya ga seluas yg sy pikirkan namun memberi kesan yg menarik buat kami sekeluarga
1423,4,191,Rudi Hermawan,"5, 6",142334191,3,7/5/2023,penumpukan antrian shuttle bus.
1212,2,86,Lina Santoso,"4, 3",12123286,3,12/1/2023,baik
1636,6,147,Fajar Saputra,"6, 2",163636147,3,10/20/2023,"Susah daptar pay letter nya, masukan alamat 20-90 karakter, udah di masukan ditail pakai google juga tetap gak bisa, Dan kalo boleh tau kenapa harganya selisih ya sama aplikasi sebelah 😂"
1644,6,71,Hadi Putri,"3, 3",16443671,3,9/25/2023,"Sya bingung, gmna cara nya ganti email traveloka sya, email sya tdk bsa dibuka jdi menyusahkan saya utk verifikasi dlm proses pembelian"
1313,3,192,Joko Hadiwijaya,"1, 3",131333192,3,7/28/2023,𝐥𝐚𝐦𝐛𝐚𝐭
1528,5,55,Joko Sari,"6, 6",15283555,3,7/24/2023,Oi1 i5 ⁵ yg rasa b
1639,6,166,Fajar Nurhayati,"3, 5",163936166,3,7/2/2023,apk lambat
1529,5,22,Fajar Wijaya,"2, 6",15292522,2,6/29/2022,Infonya ini jelek toh
1417,4,125,Fandi Hidayat,"5, 2",141724125,2,5/28/2022,"Satu orang satu email pesan 3 kamar masa lantainya pisah2, kacau asal dapet kamar aja tanpa konfirmasi ke customer gak bisa di cancel gak bisa ditukar. Aplikasi kacau....!!!"
1313,3,136,Fandi Purnama,"5, 6",131323136,2,12/27/2021,Belum praktis
1641,6,127,Sinta Wijaya,"6, 4",164126127,2,11/1/2023,"Kok saya pesan hari ini tagihan nya di bulan ini juga iya, bukan nya tagihan nya di bulan selanjutnya ???"
1638,6,55,Joko Sari,"6, 6",16382655,2,9/19/2023,Terulang kesalahan tp pembayaran gampang lewat ATM kesalahan angka dan beli ataupun reschecedule prosesnya lama susah merugikan pelanggan terakhir ak pakai ini mending ganti lain dan terbayar dua kali hilang tanpa bekas dan di refund juga potongannya luar biasa amplikasi cepat kaya dongggg
116,1,37,Lina Susanto,"2, 2",1162137,2,9/15/2023,"Min, koq saya ga bisa pake paylater lagi yaa padahal statusnya udh lunas tpi di dasbord paylaternya masih ada limit yg bisa dipake.."
1639,6,97,Dewi Hidayat,"2, 2",16392697,2,8/21/2023,"Kenapa, limit paylater saya turun 50%? Padahal saya bayar sesuai dengan tagihan..."
117,1,107,Citra Rahayu,"1, 5",11721107,2,8/4/2023,Bagus
3658,6,165,Agus Pratama,"6, 2",365826165,2,7/27/2023,Aplikasi Slow respon.gak kayak dulu
1215,2,9,Dina Pratama,"2, 3",1215229,2,6/6/2023,"Tolong donk untuk pengembalian dana jangan lamaaa.. Kita bayar pake duit,duitnya perlu lagi buat beli tiket baru,,ini maskapai seenaknya aja cancel penerbangan..refund lamaaa"
3166,1,80,Sinta Susanto,"5, 2",31662180,2,6/2/2023,traveloka please dong hapus uangku di e wallet nya makan banyak korban tau. klk udh uang gk trusted lg yaudah hapus aja
1519,5,51,Fandi Pratama,"2, 1",15191551,1,9/28/2023,"Sangat kecewa dengan traveloka, perubahan penerbangan tidak bisa direfund, chat cs dibalas pakai robot, nggal ada call center yg benar operator yg bicara Cukup terakhir kali gunakan traveloka"
1422,4,50,Hadi Santoso,"5, 4",14221450,1,10/20/2023,"Kecewa berat, booking hotel buat 3 hari udah full payment, tidak bisa d refund dan di reschedule 😭 telpon operator juga sia2..."
1421,4,66,Agus Wijaya,"5, 3",14211466,1,7/17/2023,"Kupon quick ride nda bisa digunakan.. sudah tanya ke cs juga nda ada jawaban sudah berhari"".. klo memang nda ada kupon nda usah di tulis.. jangan buat pelanggan kecewa.."
1646,6,163,Budi Susanto,"6, 3",164616163,1,11/30/2023,"Ngeriiii baca ulasannya, auto uninstall 🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️"
3454,4,123,Lina Hartono,"6, 5",345414123,1,11/29/2023,"Ditawari paylater, begitu pengajuan selalu ditolak. Kalau gak niat ngasih gak usah.. saya pengajuan paylater ditempat lain saaangat - sangat Mudah, punya banyak paylater saya, asal kamu tahu itu. Asu"
1418,4,42,Desi Putri,"4, 6",14181442,1,11/10/2023,"Minta verifikasi no hp, kita sudah verifikasi ttp selalu di tolak dgn alasan no. Ini sudah ada si akun lain."
1416,4,43,Lina Putri,"1, 6",14161443,1,10/24/2023,"lama-lama makin aneh aplikasinya,sering tdk bisa masuk metode pembayaran..sering update malah lemot,eror"
1646,6,195,Rudi Purnama,"2, 4",164616195,1,8/30/2023,"Katanya jaminan harga termurah, kok di traveloka jauh lebih murah? Lumayan loh selisihnya 60 rb saya pesen hotel wkwkw"
1423,4,65,Siti Pratama,"5, 6",14231465,1,8/7/2023,Aplikasinya jelek banget.. duit ga di refund.. moga berkah aja ya duit gue
1645,6,94,Ani Susanto,"2, 4",16451694,1,7/10/2023,"bbrp hari gbs pake diskon poin, alasannya gbs buat trx non idr, pdhl slm ini pake idr..10 juli 23 pakai poins gabisa udah coba 30 x"
3169,1,110,Fajar Wijaya,"3, 6",316911110,1,6/15/2023,"Harus saya ubah bintanya karena kesalnya, Hati hati beli tiket di aplikasi ini ada jebakan otomatis beli asuransi, seharusnya tidak otomatis, padahal tadi saya tidak ceklis.. ketika sudah di bayar baru nampak.. , komplain ke email, cs tidak mau bantu ...."
118,1,33,Dewi Wijaya,"4, 2",1181133,1,6/6/2023,Buruk ticketing ina vs argent 😱
1553,5,116,Fandi Hartono,"2, 1",155315116,1,5/25/2023,"Ini gmna sih, udah bayar pake virtual account, tapi tiketnya ga dikirimin. Emang butuh waktu berapa lama agar tiketnya di kirim ke alamat emailnya."
3356,3,64,Fajar Utami,"5, 2",33561364,1,5/18/2023,Saya kasih bintang 1 tiba dananya di nonkatifkan nga jelas kenapa
1111,1,118,Ani Santoso,"6, 1",111111118,1,4/20/2023,"gila dipake gak bisa ,buat ngetik ngelag terus ,padahal bukak aplikasi lain oke aja ,bye aja gak guna"
118,1,53,Wahyu Santoso,"4, 5",1185153,5,7/9/2022,Liburan keluarga dan permainan yg sangat menyenangkan serta mengesankan. Beli tiket 1 kali dan bs utk 1 thn free masuk tiap kunjungan (*dgn syarat). Pembelian tiket di traveloka sangat simple dan anti ribet. Setelah transaksi pembelian tiket di traveloka lalu dpt barcode via email. Stlh itu lngsng ke lokasi dan masuk ke dufan dgn scan barcode tsb. Take it easy... 😎👍
3169,1,21,Budi Santoso,"6, 1",31695121,5,6/19/2022,"Alhamdulillah anak-anak happy, area bermain bersih, wahana terawat dan bbrp sdh direnov jd lbh bagus"
1531,5,120,Dewi Septiani,"5, 3",153155120,5,5/4/2022,"Pesan di traveloka sangat mudah, hanya dengan menunjukan qr code di layar tanpa redeem di loket, sehingga sangat mudah tinggal scan langsung bisa masuk, mantap"
1638,6,127,Sinta Wijaya,"6, 4",163856127,5,1/2/2023,seru banget tp sayang gak keburu ke ocean dream :(
1530,5,140,Maya Wijaya,"3, 2",153055140,5,8/9/2022,Proses redeem ticket mudah dan cepat. Harga tiket bundling juga lebih murah dari pada beli tiket offline.
1421,4,17,Fajar Wijaya,"1, 1",14215417,5,8/8/2022,Seruuu bgt semua fasilitas ok
3162,1,90,Dina Saputra,"1, 2",31625190,5,7/7/2022,anak-anak senang bermain di ancol
1639,6,149,Dian Setiawan,"2, 4",163956149,5,6/28/2022,liburan anak-anak yang menyenangkan
111,1,9,Dina Pratama,"2, 3",111519,5,5/22/2022,Sangat menyenangkan untuk membawa keluarga wisata disana... terutama untuk anak-anak
118,1,46,Dian Wijaya,"2, 2",1184146,4,6/17/2023,"transaksi mudah,menarik dan simpel"
1111,1,96,Budi Sari,"3, 2",11114196,4,8/2/2022,baru lg ke dufan. eh pas banget lg ada banyak rombongan dr PT PT. jd buanyak banget antriannya. dr gate masuk udh 1jam antrinya. apalgi mau naek wahana favorit bisa ampir 2jam. cape deh. tp seru lah meskipun cuma beberapa wahana yg dinaikin.
3454,4,162,Dewi Nugroho,"2, 5",345444162,4,6/20/2022,"Untuk dufan sekarang tidak begitu terawat, namun kemudahan membeli voucher dan redeem sangat mudah."
1649,6,174,Maya Hermawan,"5, 1",164946174,4,12/30/2022,musim liburan yg sangat menyenangkan
114,1,12,Joko Susanto,"4, 2",1144112,4,7/6/2022,"Untuk lokasi cukup strategis, tp di bagian ocean dream samudra mohon untuk dapat lebih ditingkatkan lagi kebersihannya, banyak sampah berserakan dimana2. Makasih"
3454,4,84,Budi Hermawan,"5, 5",34543484,3,10/6/2023,"Kok virtual number playleter saya ngk bisa digunakan,pdahal udh level 3"
1648,6,113,Budi Wijaya,"1, 5",164836113,3,9/24/2023,Traveloka: Hotel an pesawat.
3167,1,24,Andi Septiani,"2, 2",31673124,3,8/18/2023,jos
3657,6,111,Hadi Kurniawan,"3, 4",365736111,3,8/14/2023,Coba dulu
3657,6,110,Fajar Wijaya,"3, 6",365736110,3,7/10/2023,Udah g ada fitur bioskop lagi
1645,6,75,Citra Sari,"2, 5",16452675,2,10/16/2022,"pas dateng, feeding show-nya selesai. kurang beruntung"
1643,6,49,Fajar Hidayat,"3, 1",16432649,2,7/30/2023,Suka eror saat pembayaran
1652,6,197,Dian Sari,"6, 3",165226197,2,3/28/2023,"Kecewa dengan sistemnya, terutama 2 hari ini proses pembelian tiket konser server sulit diakses, tidak ada transparansi berapa banyak pengguna yang mengantri, ditambah belum beberapa menit setiap CAT sudah full booked. Beneran sangat kecewa"
1650,6,32,Ani Setiawan,"6, 3",16502632,2,5/15/2023,Mau dbuka kok lemot bgt sih skrg Traveloka 😭
1425,4,10,Dina Susanto,"4, 5",14251410,1,9/14/2023,"Males sama Traveloka, masa dengan penginapan yg sama tgl sama harga saya dengan istri beda jauh bgt..kacau"
3162,1,112,Ani Hadiwijaya,"3, 5",316211112,1,12/5/2023,Payah di tolak mulu ketakutan g di bayar nyesel w pengajuan buang 2 data doang
1644,6,196,Dewi Susanto,"2, 1",164416196,1,10/19/2023,Tiket di batalkan tapi uang tidak kembali! Monyet 🐒 !!!!!!!
1651,6,6,Arif Putri,"5, 2",1651166,1,8/5/2023,"Cs lemot, penginapan hangus gara gara cs lelet"
1111,1,35,Maya Nugroho,"6, 2",11111135,1,8/5/2023,Saya pesan tiket 2 kali sudah bayar tapi tiketnya gak ada dan proses refund lamanya..pelayanan juga lama
1650,6,159,Rudi Santoso,"5, 1",165016159,1,8/5/2023,Saya sudah tf lewat gopay. Tapi e tiketnya tidak ada. Sedangkan uang sudah terpotong
1652,6,128,Bambang Utami,"3, 6",165216128,1,8/5/2023,Maksud banget sudah melakukan pemesanan dan pembayaran tapi keterangannya masih menunggu pembayaran
3167,1,107,Citra Rahayu,"1, 5",316711107,1,4/18/2023,Bug di fitur Bus & Travel
1644,6,175,Siti Septiani,"2, 5",164416175,1,4/11/2023,Proses refund sdh berjalan malah bilang di tolak beda satu menit datang lg email diterima tapi jlhnya dr 1.3 jd 700 heran kapok dah beli d sini
3657,6,136,Fandi Purnama,"5, 6",365716136,1,4/4/2023,Sangat jelek
1651,6,137,Dina Pratama,"4, 4",165156137,5,7/5/2022,Wahana permainan aman dan bersih
113,1,14,Ani Purnama,"6, 2",1135114,5,6/26/2022,"tempat bersih, fasilitas sudah memadai, antrinya sudah tertib"
119,1,80,Sinta Susanto,"5, 2",1195180,5,5/27/2022,"menyenangkan liburan bersama teman-teman, wahananya menyenangkan dan memacu adrenalin"
3165,1,65,Siti Pratama,"5, 6",31655165,5,5/7/2022,seru... anak-anak suka menikmati liburan panjang. saran kalo boleh dibikin peta digital antar wahana. jadi kita bisa pantau di smartphone
1215,2,132,Joko Hartono,"1, 3",121552132,5,8/20/2023,"Baru pertama kali ke sea world, proses pembelian tiketnya mudah/ngga ribet, tempat nya sesuai deskripsi, puas banget liburan bisa kesini"
1528,5,186,Budi Wijaya,"1, 4",152855186,5,7/26/2022,pusing datang pas libur sekolah mana hari sabtu wkwkwk
3169,1,55,Joko Sari,"6, 6",31695155,5,7/26/2022,keren enak banget kalo ngajak anak kecil
1420,4,144,Sinta Rahayu,"6, 3",142054144,5,7/6/2022,keren pokonyaaa 🥰 happy.bangeeet semoga traveloka semakin jayaaa. semoga pertunjukan mermaid semakin lama dan banyaaak seruuu
1644,6,42,Desi Putri,"4, 6",16445642,5,5/22/2022,good... amat sangat puass... terima kasih traveloka. seaworld ancol...
1638,6,66,Agus Wijaya,"5, 3",16385666,5,4/29/2022,"jalan-jalan singkat yang menyenangkan bersama keluarga, bagus untuk pengetahuan anak-anak juga"
1639,6,55,Joko Sari,"6, 6",16394655,4,5/23/2023,Pertama kali kesini ngebawa anak ku!! Seruu naik buggy jd tdk capai jalan kaki... thx GWK
3356,3,30,Fajar Kurniawan,"5, 3",33564330,4,5/5/2022,Arena permainan cukup menghibur
3356,3,133,Dewi Sari,"6, 5",335643133,4,6/18/2022,"ok lah, walaupun tempatnya gitu-gitu aja"
3454,4,11,Arif Sari,"5, 2",34544411,4,6/14/2022,Sudah waktunya untuk diupgrade ya fasilitasnya.
3356,3,3,Fandi Wijaya,"6, 1",3356333,3,1/9/2023,"akses msk untuk pengguna traveloka tdk jls, krn ptnjk yg diberikan ptgs tdk tegas, kami hrs jln lbh jauh lg u/ msk"
1643,6,66,Agus Wijaya,"5, 3",16433666,3,12/6/2023,"Tidak merespon cepat ketika reschedule maskapai, di tlp cs selalu menunggu sejam kemudian 3* nelpon blm ada jawaban utk solusi mau diapakan ini mau refund pasti lama kembalinya mau beli lagi ga ada dana lagi.selalu menunggu di email dan di tlp janjinya tdk ada. Ketika di tlp jam kerja sdh sibuk.terpaksa saya refund aja kesal saya, knp di reschedule lion air infonya free..d srh menunggu 1 jam e tiket jg blm terbit.eh trnyt ada yg dibayar di kolom, cs tdk mnguasai materi sptnya.tlg perbaiki sistem"
1642,6,64,Fajar Utami,"5, 2",16423664,3,10/25/2023,Kenapa sekarang traveloka lemot (loading nya lama) yaa?? Saya coba buka apps lain cepet udah berhari2 kaya gini
113,1,151,Maya Hidayat,"2, 3",11331151,3,10/23/2023,"Sekarang traveloka suka spam telepon untuk mengingatkan customer nya membayar tagihan ya, ? Walaupun tanggal jatuh tempo nya masih lama . Bagus sih antisipasi nya untuk nanganin cust nakal tapi jadi risih juga , dikira nggak bakal bayar. Makasih."
3170,1,101,Maya Hadiwijaya,"5, 4",317031101,3,10/7/2023,Hallo proses refaund dari traveloka berapa lama ?
3657,6,54,Andi Kurniawan,"4, 4",36572654,2,4/12/2023,"Ini kok kursi kosong gabisa dipesen ""kursi sudah dipesan"" Tapi ga kasih tau kursi kosong nya dimana."
1526,5,168,Lina Kurniawan,"2, 2",152625168,2,2/8/2023,Buktikan
1640,6,175,Siti Septiani,"2, 5",164026175,2,8/1/2022,Kenapa reload terus. Koin jg hilang 0 gak ada sm sekali. Mau edit profil tetep aja gak bs smoga ditindak biar pengguna tidak kecewa bikin aplikasi kok gak bs kepakai gak guna
3168,1,82,Fandi Nurhayati,"3, 2",31682182,2,6/10/2022,Aplikasih apa lagi ini banyak betul sampeq bingung mau yng mana aslih
3163,1,62,Joko Sari,"6, 1",31632162,2,5/7/2022,u di n9 mun ujung hbgn t yyyyy kei j gymj jm jjn ini jjn menu kk bvm k kitem ok kk mo eeemmm mok mo eeemkmm kalo gym kolam TK mo km di mn mie ke mh mok6 mm k ku i8k kmn j bete ni nhn m9 komo i mo 9 bu ban ini k ujan mo bikin i8kni jjn ok k koin hjo mo o mom mo mo hhhh mom dim9 mo h tk kalo kk mu 89kikkkkku mo eeemmm jjn zzzmo mo a gym k9n mok mo ttn mom9 ini kalo nk ini kk m 09 mn nmbh hhhh ilmu 8⁸ mn klo ni kej ku sih hhhhh ga ggt ke 55 nk
3166,1,130,Andi Putri,"2, 3",316621130,2,1/12/2022,Min...mengapa tiket paylater saya tiba2 ga aktif yah? Pdhl bru mau dipakai utk liburan 😥
1424,4,92,Andi Susanto,"4, 4",14242492,2,12/1/2023,Kerjasama dg PT.Tobadihon Mandiri itu gak gud banget buat pelayanan traveloka krn data kita jadi kesebar dan bisa dipake buat ngancem2 padahal gak ada sangkutan apa2 dg traveloka.... Jadi gak pake traveloka lagi deh padahal udah setia lama banget dg apk ini... Cuma jadi serem aja
3658,6,142,Siti Rahayu,"6, 3",365826142,2,8/18/2023,ada denganmu traveloka... koneksi buruk sekali
3169,1,119,Budi Rahayu,"1, 2",316921119,2,6/6/2023,"UI designnya buat bingung, dari segi pelayanannya terlalu lambat tidak sesuai dengan moto (2 reschedule yang dilakukan dalam kurun waktu 6 bulan tidak ada yang beres) Tolong di benahi seluruh aspek yang ada, baik dari segi desain aplikasi agar lebih mudah dan nyaman di gunakan dan dari sistem pelayanan"
1647,6,41,Wahyu Susanto,"5, 4",16472641,2,5/20/2023,"Beli tiket pesawat tiba-tiba saat check out harga berubah naik sendiri dari sebelumnya, sudah sering begini.. di ulangi lg dari awal begini lg.."
1636,6,149,Dian Setiawan,"2, 4",163616149,1,10/24/2023,Gak bisa di akses mendep burung nya aja. Udah di hapus masih aja gak bisa di akses.
1423,4,134,Maya Septiani,"2, 4",142314134,1,11/16/2023,"Sangat mengecewakan..sewa mobil dari kota bogor mau ke cisarua ..di aplikasi tertera jelas CISRUA masuk zona 1 ( ada dipetunjuk areamu) akhirnya bayar2 transaksi tiket ..setelah kontak vendornya ternyata cisarua masuk zona 3..akhirnya mau gk mau karena udah mepet waktu ujung2nya nambah biaya yang gak sesuai di aplikasi awal..aneh kok sistem penentuan zona area. 1,2,3,4 standar ganda..hubungi costumer servisnya juga ribet..diminta kirim bukti screenshot gak jelas harus dikirim kemana lagi.."
3167,1,54,Andi Kurniawan,"4, 4",31671154,1,11/2/2023,Pesanan 3 kali d rifaund terus padahal Gk perna ngerasa ngajuin rifaund
